/var/spool/slurm-llnl/slurmd/job2259603/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 13:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 429.66, Accuracy = 0.11, Loss = 14.912
[2019-05-04 13:42] Train Step 9760/10000, Batch Size = 128, Examples/Sec = 20308.33, Accuracy = 0.93, Loss = 0.183
[2019-05-04 13:42] Train Step 9770/10000, Batch Size = 128, Examples/Sec = 21656.75, Accuracy = 0.99, Loss = 0.043
[2019-05-04 13:42] Train Step 9780/10000, Batch Size = 128, Examples/Sec = 21205.95, Accuracy = 1.00, Loss = 0.027
[2019-05-04 13:42] Train Step 9790/10000, Batch Size = 128, Examples/Sec = 21378.21, Accuracy = 1.00, Loss = 0.016
[2019-05-04 13:42] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 20719.01, Accuracy = 1.00, Loss = 0.022
[2019-05-04 13:42] Train Step 9810/10000, Batch Size = 128, Examples/Sec = 20995.30, Accuracy = 0.99, Loss = 0.033
[2019-05-04 13:42] Train Step 9820/10000, Batch Size = 128, Examples/Sec = 21721.59, Accuracy = 1.00, Loss = 0.028
[2019-05-04 13:42] Train Step 9830/10000, Batch Size = 128, Examples/Sec = 18773.02, Accuracy = 1.00, Loss = 0.035
[2019-05-04 13:42] Train Step 9840/10000, Batch Size = 128, Examples/Sec = 21859.56, Accuracy = 1.00, Loss = 0.034
[2019-05-04 13:42] Train Step 9850/10000, Batch Size = 128, Examples/Sec = 21301.87, Accuracy = 1.00, Loss = 0.028
[2019-05-04 13:42] Train Step 9860/10000, Batch Size = 128, Examples/Sec = 21301.02, Accuracy = 0.98, Loss = 0.056
[2019-05-04 13:42] Train Step 9870/10000, Batch Size = 128, Examples/Sec = 24712.12, Accuracy = 1.00, Loss = 0.024
[2019-05-04 13:42] Train Step 9880/10000, Batch Size = 128, Examples/Sec = 21368.85, Accuracy = 0.98, Loss = 0.054
[2019-05-04 13:42] Train Step 9890/10000, Batch Size = 128, Examples/Sec = 19209.64, Accuracy = 0.99, Loss = 0.116
[2019-05-04 13:42] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 18752.04, Accuracy = 0.91, Loss = 0.237
[2019-05-04 13:42] Train Step 9910/10000, Batch Size = 128, Examples/Sec = 20666.37, Accuracy = 0.89, Loss = 0.224
[2019-05-04 13:42] Train Step 9920/10000, Batch Size = 128, Examples/Sec = 20975.62, Accuracy = 1.00, Loss = 0.031
[2019-05-04 13:42] Train Step 9930/10000, Batch Size = 128, Examples/Sec = 19173.28, Accuracy = 0.99, Loss = 0.042
[2019-05-04 13:42] Train Step 9940/10000, Batch Size = 128, Examples/Sec = 20691.86, Accuracy = 0.92, Loss = 0.175
[2019-05-04 13:42] Train Step 9950/10000, Batch Size = 128, Examples/Sec = 20221.89, Accuracy = 1.00, Loss = 0.026
[2019-05-04 13:42] Train Step 9960/10000, Batch Size = 128, Examples/Sec = 22508.42, Accuracy = 0.99, Loss = 0.042
[2019-05-04 13:42] Train Step 9970/10000, Batch Size = 128, Examples/Sec = 22229.76, Accuracy = 0.99, Loss = 0.035
[2019-05-04 13:42] Train Step 9980/10000, Batch Size = 128, Examples/Sec = 22009.22, Accuracy = 0.97, Loss = 0.085
[2019-05-04 13:42] Train Step 9990/10000, Batch Size = 128, Examples/Sec = 21824.91, Accuracy = 1.00, Loss = 0.036
[2019-05-04 13:42] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 22461.34, Accuracy = 1.00, Loss = 0.031
Done training.
[2019-05-04 13:42] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 11895.04, Accuracy = 0.11, Loss = 16.200
[2019-05-04 13:42] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 13208.46, Accuracy = 0.11, Loss = 16.257
[2019-05-04 13:42] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 12142.55, Accuracy = 0.10, Loss = 13.173
[2019-05-04 13:42] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 14134.13, Accuracy = 0.12, Loss = 14.655
[2019-05-04 13:42] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 12950.69, Accuracy = 0.09, Loss = 12.773
[2019-05-04 13:42] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 11690.68, Accuracy = 0.09, Loss = 15.044
[2019-05-04 13:42] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 14093.69, Accuracy = 0.11, Loss = 12.134
[2019-05-04 13:42] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 13462.16, Accuracy = 0.09, Loss = 14.490
[2019-05-04 13:42] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 12020.75, Accuracy = 0.13, Loss = 13.429
[2019-05-04 13:42] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 13946.15, Accuracy = 0.11, Loss = 12.885
[2019-05-04 13:42] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 13018.52, Accuracy = 0.10, Loss = 13.002
[2019-05-04 13:42] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 13347.69, Accuracy = 0.10, Loss = 13.014
[2019-05-04 13:42] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 11309.93, Accuracy = 0.07, Loss = 13.812
[2019-05-04 13:42] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 13810.18, Accuracy = 0.10, Loss = 13.740
[2019-05-04 13:42] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 13207.16, Accuracy = 0.12, Loss = 11.661
[2019-05-04 13:42] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 11403.62, Accuracy = 0.14, Loss = 12.321
[2019-05-04 13:42] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 13674.06, Accuracy = 0.11, Loss = 11.774
[2019-05-04 13:42] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 13242.34, Accuracy = 0.12, Loss = 11.701
[2019-05-04 13:42] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 13251.82, Accuracy = 0.11, Loss = 11.618
[2019-05-04 13:42] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 12890.68, Accuracy = 0.13, Loss = 12.182
[2019-05-04 13:42] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 13953.03, Accuracy = 0.09, Loss = 11.001
[2019-05-04 13:42] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 13772.28, Accuracy = 0.05, Loss = 11.827
[2019-05-04 13:42] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 13063.82, Accuracy = 0.11, Loss = 12.628
[2019-05-04 13:42] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 11401.68, Accuracy = 0.12, Loss = 10.744
[2019-05-04 13:42] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 13594.08, Accuracy = 0.14, Loss = 10.116
[2019-05-04 13:42] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 11371.01, Accuracy = 0.12, Loss = 11.991
[2019-05-04 13:42] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 13821.56, Accuracy = 0.11, Loss = 12.574
[2019-05-04 13:42] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 13059.38, Accuracy = 0.13, Loss = 12.887
[2019-05-04 13:42] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 11398.05, Accuracy = 0.15, Loss = 10.525
[2019-05-04 13:42] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 13802.73, Accuracy = 0.12, Loss = 11.441
[2019-05-04 13:42] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 12806.12, Accuracy = 0.07, Loss = 12.298
[2019-05-04 13:42] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 13466.21, Accuracy = 0.14, Loss = 11.773
[2019-05-04 13:42] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 13311.62, Accuracy = 0.08, Loss = 11.721
[2019-05-04 13:42] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 12648.33, Accuracy = 0.10, Loss = 10.389
[2019-05-04 13:42] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 12088.96, Accuracy = 0.06, Loss = 12.070
[2019-05-04 13:42] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 14256.49, Accuracy = 0.12, Loss = 11.034
[2019-05-04 13:42] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 13811.61, Accuracy = 0.10, Loss = 10.740
[2019-05-04 13:42] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 13303.04, Accuracy = 0.15, Loss = 10.382
[2019-05-04 13:42] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 11271.70, Accuracy = 0.07, Loss = 10.166
[2019-05-04 13:42] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 13749.00, Accuracy = 0.13, Loss = 10.691
[2019-05-04 13:42] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 13494.30, Accuracy = 0.10, Loss = 11.080
[2019-05-04 13:42] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 13749.35, Accuracy = 0.11, Loss = 11.131
[2019-05-04 13:42] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 12053.68, Accuracy = 0.11, Loss = 11.252
[2019-05-04 13:42] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 14016.42, Accuracy = 0.14, Loss = 10.567
[2019-05-04 13:42] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 13807.70, Accuracy = 0.10, Loss = 11.028
[2019-05-04 13:42] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 13104.64, Accuracy = 0.10, Loss = 10.855
[2019-05-04 13:42] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 11377.76, Accuracy = 0.07, Loss = 9.861
[2019-05-04 13:42] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 13747.24, Accuracy = 0.09, Loss = 10.086
[2019-05-04 13:42] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 13199.69, Accuracy = 0.11, Loss = 9.232
[2019-05-04 13:42] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 11334.76, Accuracy = 0.12, Loss = 11.047
[2019-05-04 13:42] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 13815.87, Accuracy = 0.09, Loss = 9.549
[2019-05-04 13:42] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 11350.10, Accuracy = 0.12, Loss = 9.799
[2019-05-04 13:42] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 13785.36, Accuracy = 0.12, Loss = 10.303
[2019-05-04 13:42] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 13057.79, Accuracy = 0.12, Loss = 9.241
[2019-05-04 13:42] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 11365.23, Accuracy = 0.08, Loss = 10.074
[2019-05-04 13:42] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 13798.83, Accuracy = 0.16, Loss = 9.204
[2019-05-04 13:42] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 13159.89, Accuracy = 0.14, Loss = 9.734
[2019-05-04 13:42] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 12971.03, Accuracy = 0.14, Loss = 9.599
[2019-05-04 13:42] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 11365.71, Accuracy = 0.15, Loss = 9.237
[2019-05-04 13:42] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 13359.98, Accuracy = 0.09, Loss = 10.055
[2019-05-04 13:42] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 11328.30, Accuracy = 0.11, Loss = 9.775
[2019-05-04 13:42] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 13832.24, Accuracy = 0.09, Loss = 9.179
[2019-05-04 13:42] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 13328.47, Accuracy = 0.09, Loss = 9.153
[2019-05-04 13:42] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 11335.96, Accuracy = 0.12, Loss = 9.919
[2019-05-04 13:42] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 13816.94, Accuracy = 0.14, Loss = 8.995
[2019-05-04 13:42] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 13359.65, Accuracy = 0.12, Loss = 8.852
[2019-05-04 13:42] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 11288.05, Accuracy = 0.16, Loss = 8.074
[2019-05-04 13:42] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 13786.42, Accuracy = 0.12, Loss = 9.011
[2019-05-04 13:42] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 13176.69, Accuracy = 0.13, Loss = 7.761
[2019-05-04 13:42] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 11823.01, Accuracy = 0.16, Loss = 9.369
[2019-05-04 13:42] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 11345.54, Accuracy = 0.11, Loss = 9.311
[2019-05-04 13:42] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 13145.07, Accuracy = 0.12, Loss = 9.516
[2019-05-04 13:42] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 13154.41, Accuracy = 0.13, Loss = 9.218
[2019-05-04 13:42] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 13144.10, Accuracy = 0.16, Loss = 8.838
[2019-05-04 13:42] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 12635.82, Accuracy = 0.13, Loss = 8.688
[2019-05-04 13:42] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 14134.88, Accuracy = 0.12, Loss = 9.440
[2019-05-04 13:42] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 13251.49, Accuracy = 0.15, Loss = 8.303
[2019-05-04 13:42] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 12092.78, Accuracy = 0.13, Loss = 9.390
[2019-05-04 13:42] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 14217.60, Accuracy = 0.12, Loss = 8.819
[2019-05-04 13:42] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 13253.13, Accuracy = 0.15, Loss = 8.388
[2019-05-04 13:42] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 12190.53, Accuracy = 0.11, Loss = 8.639
[2019-05-04 13:42] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 14294.45, Accuracy = 0.09, Loss = 9.105
[2019-05-04 13:42] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 13833.67, Accuracy = 0.09, Loss = 9.457
[2019-05-04 13:42] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 13224.72, Accuracy = 0.12, Loss = 8.597
[2019-05-04 13:42] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 11320.42, Accuracy = 0.09, Loss = 8.986
[2019-05-04 13:42] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 13798.83, Accuracy = 0.11, Loss = 8.785
[2019-05-04 13:42] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 11451.29, Accuracy = 0.09, Loss = 8.036
[2019-05-04 13:42] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 13747.59, Accuracy = 0.13, Loss = 7.957
[2019-05-04 13:42] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 13207.16, Accuracy = 0.10, Loss = 8.003
[2019-05-04 13:42] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 11278.33, Accuracy = 0.10, Loss = 7.820
[2019-05-04 13:42] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 13780.41, Accuracy = 0.16, Loss = 7.902
[2019-05-04 13:42] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 11363.79, Accuracy = 0.10, Loss = 8.332
[2019-05-04 13:42] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 13766.27, Accuracy = 0.09, Loss = 8.934
[2019-05-04 13:42] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 13291.52, Accuracy = 0.15, Loss = 7.275
[2019-05-04 13:42] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 11433.00, Accuracy = 0.20, Loss = 7.210
[2019-05-04 13:42] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 13705.83, Accuracy = 0.09, Loss = 8.434
[2019-05-04 13:42] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 13080.38, Accuracy = 0.16, Loss = 7.585
[2019-05-04 13:42] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 11376.55, Accuracy = 0.12, Loss = 7.849
[2019-05-04 13:42] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 13728.61, Accuracy = 0.10, Loss = 8.112
[2019-05-04 13:42] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 13573.11, Accuracy = 0.19, Loss = 7.357
[2019-05-04 13:42] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 11351.54, Accuracy = 0.11, Loss = 7.752
[2019-05-04 13:42] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 13779.70, Accuracy = 0.14, Loss = 7.712
[2019-05-04 13:42] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 13954.12, Accuracy = 0.19, Loss = 7.360
[2019-05-04 13:42] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 11394.18, Accuracy = 0.14, Loss = 7.146
[2019-05-04 13:42] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 13834.38, Accuracy = 0.13, Loss = 8.599
[2019-05-04 13:42] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 14341.42, Accuracy = 0.13, Loss = 7.914
[2019-05-04 13:42] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 13779.70, Accuracy = 0.16, Loss = 7.213
[2019-05-04 13:42] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 13240.05, Accuracy = 0.12, Loss = 7.244
[2019-05-04 13:42] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 11406.52, Accuracy = 0.12, Loss = 7.551
[2019-05-04 13:42] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 12676.10, Accuracy = 0.11, Loss = 7.885
[2019-05-04 13:42] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 13809.12, Accuracy = 0.12, Loss = 7.116
[2019-05-04 13:42] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 12207.99, Accuracy = 0.20, Loss = 6.878
[2019-05-04 13:42] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 11362.35, Accuracy = 0.20, Loss = 6.446
[2019-05-04 13:42] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 13729.31, Accuracy = 0.12, Loss = 6.913
[2019-05-04 13:42] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 13309.64, Accuracy = 0.08, Loss = 7.395
[2019-05-04 13:42] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 11309.93, Accuracy = 0.21, Loss = 6.524
[2019-05-04 13:42] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 13756.40, Accuracy = 0.12, Loss = 6.818
[2019-05-04 13:42] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 13276.40, Accuracy = 0.12, Loss = 6.748
[2019-05-04 13:42] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 11396.11, Accuracy = 0.10, Loss = 6.900
[2019-05-04 13:42] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 13858.67, Accuracy = 0.16, Loss = 7.313
[2019-05-04 13:42] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 13172.16, Accuracy = 0.12, Loss = 7.339
[2019-05-04 13:42] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 11444.46, Accuracy = 0.11, Loss = 6.491
[2019-05-04 13:42] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 13776.16, Accuracy = 0.11, Loss = 6.850
[2019-05-04 13:42] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 13158.92, Accuracy = 0.11, Loss = 7.111
[2019-05-04 13:42] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 11422.79, Accuracy = 0.11, Loss = 6.802
[2019-05-04 13:42] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 13767.69, Accuracy = 0.09, Loss = 7.725
[2019-05-04 13:42] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 13375.63, Accuracy = 0.14, Loss = 6.743
[2019-05-04 13:42] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 11343.38, Accuracy = 0.16, Loss = 7.004
[2019-05-04 13:42] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 13795.28, Accuracy = 0.15, Loss = 7.370
[2019-05-04 13:42] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 13359.65, Accuracy = 0.12, Loss = 7.035
[2019-05-04 13:42] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 11359.22, Accuracy = 0.17, Loss = 6.123
[2019-05-04 13:42] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 13727.20, Accuracy = 0.14, Loss = 6.814
[2019-05-04 13:42] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 13110.72, Accuracy = 0.12, Loss = 6.478
[2019-05-04 13:42] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 11479.94, Accuracy = 0.17, Loss = 6.244
[2019-05-04 13:42] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 13982.11, Accuracy = 0.09, Loss = 6.912
[2019-05-04 13:42] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 14002.16, Accuracy = 0.20, Loss = 5.919
[2019-05-04 13:42] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 13633.09, Accuracy = 0.09, Loss = 6.887
[2019-05-04 13:42] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 12906.17, Accuracy = 0.14, Loss = 6.608
[2019-05-04 13:42] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 12052.33, Accuracy = 0.12, Loss = 6.998
[2019-05-04 13:42] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 13668.49, Accuracy = 0.14, Loss = 6.499
[2019-05-04 13:42] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 13266.23, Accuracy = 0.16, Loss = 6.367
[2019-05-04 13:42] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 12087.33, Accuracy = 0.12, Loss = 7.067
[2019-05-04 13:42] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 13866.90, Accuracy = 0.12, Loss = 6.396
[2019-05-04 13:42] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 12134.32, Accuracy = 0.11, Loss = 6.468
[2019-05-04 13:42] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 13924.81, Accuracy = 0.15, Loss = 6.039
[2019-05-04 13:42] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 12949.75, Accuracy = 0.13, Loss = 6.540
[2019-05-04 13:42] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 12153.00, Accuracy = 0.12, Loss = 5.981
[2019-05-04 13:42] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 14171.44, Accuracy = 0.14, Loss = 6.775
[2019-05-04 13:42] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 13675.45, Accuracy = 0.14, Loss = 5.735
[2019-05-04 13:42] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 13177.01, Accuracy = 0.14, Loss = 6.354
[2019-05-04 13:42] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 11482.15, Accuracy = 0.14, Loss = 5.751
[2019-05-04 13:42] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 13816.23, Accuracy = 0.09, Loss = 6.461
[2019-05-04 13:42] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 13158.60, Accuracy = 0.09, Loss = 6.733
[2019-05-04 13:42] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 11310.64, Accuracy = 0.12, Loss = 6.710
[2019-05-04 13:42] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 13390.64, Accuracy = 0.09, Loss = 6.930
[2019-05-04 13:42] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 13681.73, Accuracy = 0.14, Loss = 6.384
