/var/spool/slurm-llnl/slurmd/job2259374/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 428.15, Accuracy = 0.08, Loss = 17.013
[2019-05-04 12:58] Train Step 6030/10000, Batch Size = 128, Examples/Sec = 11102.24, Accuracy = 0.10, Loss = 2.347
[2019-05-04 12:58] Train Step 6040/10000, Batch Size = 128, Examples/Sec = 11484.36, Accuracy = 0.11, Loss = 2.330
[2019-05-04 12:58] Train Step 6050/10000, Batch Size = 128, Examples/Sec = 11075.21, Accuracy = 0.16, Loss = 2.329
[2019-05-04 12:58] Train Step 6060/10000, Batch Size = 128, Examples/Sec = 9902.26, Accuracy = 0.12, Loss = 2.295
[2019-05-04 12:58] Train Step 6070/10000, Batch Size = 128, Examples/Sec = 9788.88, Accuracy = 0.11, Loss = 2.303
[2019-05-04 12:58] Train Step 6080/10000, Batch Size = 128, Examples/Sec = 12141.73, Accuracy = 0.12, Loss = 2.318
[2019-05-04 12:58] Train Step 6090/10000, Batch Size = 128, Examples/Sec = 10959.68, Accuracy = 0.05, Loss = 2.301
[2019-05-04 12:58] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 10113.23, Accuracy = 0.09, Loss = 2.299
[2019-05-04 12:58] Train Step 6110/10000, Batch Size = 128, Examples/Sec = 11428.86, Accuracy = 0.16, Loss = 2.297
[2019-05-04 12:58] Train Step 6120/10000, Batch Size = 128, Examples/Sec = 9870.95, Accuracy = 0.14, Loss = 2.302
[2019-05-04 12:58] Train Step 6130/10000, Batch Size = 128, Examples/Sec = 11174.33, Accuracy = 0.10, Loss = 2.314
[2019-05-04 12:58] Train Step 6140/10000, Batch Size = 128, Examples/Sec = 9603.79, Accuracy = 0.09, Loss = 2.323
[2019-05-04 12:58] Train Step 6150/10000, Batch Size = 128, Examples/Sec = 10371.71, Accuracy = 0.09, Loss = 2.327
[2019-05-04 12:58] Train Step 6160/10000, Batch Size = 128, Examples/Sec = 10620.38, Accuracy = 0.16, Loss = 2.264
[2019-05-04 12:58] Train Step 6170/10000, Batch Size = 128, Examples/Sec = 11696.79, Accuracy = 0.12, Loss = 2.309
[2019-05-04 12:58] Train Step 6180/10000, Batch Size = 128, Examples/Sec = 11657.68, Accuracy = 0.12, Loss = 2.290
[2019-05-04 12:58] Train Step 6190/10000, Batch Size = 128, Examples/Sec = 11409.92, Accuracy = 0.12, Loss = 2.314
[2019-05-04 12:58] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 10504.84, Accuracy = 0.16, Loss = 2.291
[2019-05-04 12:58] Train Step 6210/10000, Batch Size = 128, Examples/Sec = 11054.92, Accuracy = 0.16, Loss = 2.301
[2019-05-04 12:58] Train Step 6220/10000, Batch Size = 128, Examples/Sec = 10007.85, Accuracy = 0.14, Loss = 2.277
[2019-05-04 12:58] Train Step 6230/10000, Batch Size = 128, Examples/Sec = 9676.31, Accuracy = 0.09, Loss = 2.315
[2019-05-04 12:58] Train Step 6240/10000, Batch Size = 128, Examples/Sec = 10592.72, Accuracy = 0.10, Loss = 2.323
[2019-05-04 12:58] Train Step 6250/10000, Batch Size = 128, Examples/Sec = 11564.76, Accuracy = 0.11, Loss = 2.308
[2019-05-04 12:58] Train Step 6260/10000, Batch Size = 128, Examples/Sec = 9583.73, Accuracy = 0.11, Loss = 2.292
[2019-05-04 12:58] Train Step 6270/10000, Batch Size = 128, Examples/Sec = 11218.00, Accuracy = 0.12, Loss = 2.278
[2019-05-04 12:58] Train Step 6280/10000, Batch Size = 128, Examples/Sec = 11066.77, Accuracy = 0.12, Loss = 2.287
[2019-05-04 12:58] Train Step 6290/10000, Batch Size = 128, Examples/Sec = 9644.85, Accuracy = 0.12, Loss = 2.340
[2019-05-04 12:58] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 10525.23, Accuracy = 0.15, Loss = 2.281
[2019-05-04 12:58] Train Step 6310/10000, Batch Size = 128, Examples/Sec = 9938.37, Accuracy = 0.13, Loss = 2.300
[2019-05-04 12:58] Train Step 6320/10000, Batch Size = 128, Examples/Sec = 11279.27, Accuracy = 0.12, Loss = 2.284
[2019-05-04 12:58] Train Step 6330/10000, Batch Size = 128, Examples/Sec = 9849.04, Accuracy = 0.10, Loss = 2.320
[2019-05-04 12:58] Train Step 6340/10000, Batch Size = 128, Examples/Sec = 11966.63, Accuracy = 0.10, Loss = 2.320
[2019-05-04 12:58] Train Step 6350/10000, Batch Size = 128, Examples/Sec = 9735.27, Accuracy = 0.15, Loss = 2.272
[2019-05-04 12:58] Train Step 6360/10000, Batch Size = 128, Examples/Sec = 11014.54, Accuracy = 0.07, Loss = 2.333
[2019-05-04 12:58] Train Step 6370/10000, Batch Size = 128, Examples/Sec = 11604.76, Accuracy = 0.12, Loss = 2.323
[2019-05-04 12:58] Train Step 6380/10000, Batch Size = 128, Examples/Sec = 11339.07, Accuracy = 0.16, Loss = 2.275
[2019-05-04 12:58] Train Step 6390/10000, Batch Size = 128, Examples/Sec = 11211.91, Accuracy = 0.09, Loss = 2.318
[2019-05-04 12:58] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 9847.59, Accuracy = 0.09, Loss = 2.319
[2019-05-04 12:58] Train Step 6410/10000, Batch Size = 128, Examples/Sec = 10793.98, Accuracy = 0.09, Loss = 2.326
[2019-05-04 12:58] Train Step 6420/10000, Batch Size = 128, Examples/Sec = 12094.96, Accuracy = 0.09, Loss = 2.316
[2019-05-04 12:58] Train Step 6430/10000, Batch Size = 128, Examples/Sec = 11180.15, Accuracy = 0.11, Loss = 2.316
[2019-05-04 12:58] Train Step 6440/10000, Batch Size = 128, Examples/Sec = 9602.41, Accuracy = 0.10, Loss = 2.282
[2019-05-04 12:58] Train Step 6450/10000, Batch Size = 128, Examples/Sec = 11432.76, Accuracy = 0.11, Loss = 2.307
[2019-05-04 12:58] Train Step 6460/10000, Batch Size = 128, Examples/Sec = 11047.64, Accuracy = 0.12, Loss = 2.290
[2019-05-04 12:58] Train Step 6470/10000, Batch Size = 128, Examples/Sec = 11254.45, Accuracy = 0.05, Loss = 2.349
[2019-05-04 12:58] Train Step 6480/10000, Batch Size = 128, Examples/Sec = 10249.93, Accuracy = 0.11, Loss = 2.314
[2019-05-04 12:58] Train Step 6490/10000, Batch Size = 128, Examples/Sec = 11151.12, Accuracy = 0.06, Loss = 2.334
[2019-05-04 12:58] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 11383.79, Accuracy = 0.11, Loss = 2.287
[2019-05-04 12:58] Train Step 6510/10000, Batch Size = 128, Examples/Sec = 9725.39, Accuracy = 0.14, Loss = 2.304
[2019-05-04 12:58] Train Step 6520/10000, Batch Size = 128, Examples/Sec = 13202.61, Accuracy = 0.08, Loss = 2.333
[2019-05-04 12:58] Train Step 6530/10000, Batch Size = 128, Examples/Sec = 9721.17, Accuracy = 0.16, Loss = 2.268
[2019-05-04 12:58] Train Step 6540/10000, Batch Size = 128, Examples/Sec = 9702.72, Accuracy = 0.12, Loss = 2.297
[2019-05-04 12:58] Train Step 6550/10000, Batch Size = 128, Examples/Sec = 9676.66, Accuracy = 0.09, Loss = 2.349
[2019-05-04 12:58] Train Step 6560/10000, Batch Size = 128, Examples/Sec = 10888.33, Accuracy = 0.20, Loss = 2.279
[2019-05-04 12:58] Train Step 6570/10000, Batch Size = 128, Examples/Sec = 10190.78, Accuracy = 0.10, Loss = 2.304
[2019-05-04 12:58] Train Step 6580/10000, Batch Size = 128, Examples/Sec = 11612.54, Accuracy = 0.07, Loss = 2.297
[2019-05-04 12:58] Train Step 6590/10000, Batch Size = 128, Examples/Sec = 11173.87, Accuracy = 0.13, Loss = 2.290
[2019-05-04 12:58] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 10196.40, Accuracy = 0.12, Loss = 2.296
[2019-05-04 12:58] Train Step 6610/10000, Batch Size = 128, Examples/Sec = 9599.32, Accuracy = 0.11, Loss = 2.327
[2019-05-04 12:58] Train Step 6620/10000, Batch Size = 128, Examples/Sec = 11522.07, Accuracy = 0.12, Loss = 2.327
[2019-05-04 12:58] Train Step 6630/10000, Batch Size = 128, Examples/Sec = 11399.74, Accuracy = 0.09, Loss = 2.333
[2019-05-04 12:58] Train Step 6640/10000, Batch Size = 128, Examples/Sec = 10136.33, Accuracy = 0.14, Loss = 2.308
[2019-05-04 12:58] Train Step 6650/10000, Batch Size = 128, Examples/Sec = 10602.97, Accuracy = 0.09, Loss = 2.308
[2019-05-04 12:58] Train Step 6660/10000, Batch Size = 128, Examples/Sec = 11849.62, Accuracy = 0.10, Loss = 2.327
[2019-05-04 12:58] Train Step 6670/10000, Batch Size = 128, Examples/Sec = 9550.31, Accuracy = 0.16, Loss = 2.273
[2019-05-04 12:58] Train Step 6680/10000, Batch Size = 128, Examples/Sec = 10049.81, Accuracy = 0.12, Loss = 2.322
[2019-05-04 12:58] Train Step 6690/10000, Batch Size = 128, Examples/Sec = 11157.15, Accuracy = 0.07, Loss = 2.314
[2019-05-04 12:58] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 11346.74, Accuracy = 0.15, Loss = 2.288
[2019-05-04 12:58] Train Step 6710/10000, Batch Size = 128, Examples/Sec = 9722.58, Accuracy = 0.14, Loss = 2.317
[2019-05-04 12:58] Train Step 6720/10000, Batch Size = 128, Examples/Sec = 10129.83, Accuracy = 0.07, Loss = 2.291
[2019-05-04 12:58] Train Step 6730/10000, Batch Size = 128, Examples/Sec = 11300.40, Accuracy = 0.06, Loss = 2.325
[2019-05-04 12:58] Train Step 6740/10000, Batch Size = 128, Examples/Sec = 10073.57, Accuracy = 0.13, Loss = 2.327
[2019-05-04 12:58] Train Step 6750/10000, Batch Size = 128, Examples/Sec = 10535.14, Accuracy = 0.11, Loss = 2.304
[2019-05-04 12:58] Train Step 6760/10000, Batch Size = 128, Examples/Sec = 9759.87, Accuracy = 0.11, Loss = 2.310
[2019-05-04 12:58] Train Step 6770/10000, Batch Size = 128, Examples/Sec = 11392.00, Accuracy = 0.13, Loss = 2.294
[2019-05-04 12:58] Train Step 6780/10000, Batch Size = 128, Examples/Sec = 10462.87, Accuracy = 0.17, Loss = 2.320
[2019-05-04 12:58] Train Step 6790/10000, Batch Size = 128, Examples/Sec = 11072.24, Accuracy = 0.11, Loss = 2.290
[2019-05-04 12:58] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 11641.24, Accuracy = 0.05, Loss = 2.327
[2019-05-04 12:58] Train Step 6810/10000, Batch Size = 128, Examples/Sec = 10557.31, Accuracy = 0.11, Loss = 2.301
[2019-05-04 12:58] Train Step 6820/10000, Batch Size = 128, Examples/Sec = 11192.04, Accuracy = 0.07, Loss = 2.288
[2019-05-04 12:58] Train Step 6830/10000, Batch Size = 128, Examples/Sec = 11403.86, Accuracy = 0.13, Loss = 2.309
[2019-05-04 12:58] Train Step 6840/10000, Batch Size = 128, Examples/Sec = 9657.17, Accuracy = 0.11, Loss = 2.298
[2019-05-04 12:58] Train Step 6850/10000, Batch Size = 128, Examples/Sec = 10900.27, Accuracy = 0.15, Loss = 2.290
[2019-05-04 12:58] Train Step 6860/10000, Batch Size = 128, Examples/Sec = 14211.96, Accuracy = 0.11, Loss = 2.317
[2019-05-04 12:58] Train Step 6870/10000, Batch Size = 128, Examples/Sec = 11903.75, Accuracy = 0.11, Loss = 2.310
[2019-05-04 12:58] Train Step 6880/10000, Batch Size = 128, Examples/Sec = 10143.99, Accuracy = 0.10, Loss = 2.323
[2019-05-04 12:58] Train Step 6890/10000, Batch Size = 128, Examples/Sec = 10132.51, Accuracy = 0.12, Loss = 2.289
[2019-05-04 12:58] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 10914.01, Accuracy = 0.12, Loss = 2.310
[2019-05-04 12:58] Train Step 6910/10000, Batch Size = 128, Examples/Sec = 9892.77, Accuracy = 0.10, Loss = 2.303
[2019-05-04 12:58] Train Step 6920/10000, Batch Size = 128, Examples/Sec = 11559.03, Accuracy = 0.09, Loss = 2.338
[2019-05-04 12:58] Train Step 6930/10000, Batch Size = 128, Examples/Sec = 10435.42, Accuracy = 0.09, Loss = 2.342
[2019-05-04 12:58] Train Step 6940/10000, Batch Size = 128, Examples/Sec = 9839.65, Accuracy = 0.10, Loss = 2.309
[2019-05-04 12:58] Train Step 6950/10000, Batch Size = 128, Examples/Sec = 11639.48, Accuracy = 0.06, Loss = 2.352
[2019-05-04 12:58] Train Step 6960/10000, Batch Size = 128, Examples/Sec = 10611.15, Accuracy = 0.16, Loss = 2.298
[2019-05-04 12:58] Train Step 6970/10000, Batch Size = 128, Examples/Sec = 11684.82, Accuracy = 0.12, Loss = 2.291
[2019-05-04 12:58] Train Step 6980/10000, Batch Size = 128, Examples/Sec = 11201.38, Accuracy = 0.09, Loss = 2.306
[2019-05-04 12:58] Train Step 6990/10000, Batch Size = 128, Examples/Sec = 11240.78, Accuracy = 0.14, Loss = 2.286
[2019-05-04 12:58] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 12014.30, Accuracy = 0.06, Loss = 2.305
[2019-05-04 12:58] Train Step 7010/10000, Batch Size = 128, Examples/Sec = 11800.66, Accuracy = 0.12, Loss = 2.317
[2019-05-04 12:58] Train Step 7020/10000, Batch Size = 128, Examples/Sec = 9745.17, Accuracy = 0.09, Loss = 2.303
[2019-05-04 12:58] Train Step 7030/10000, Batch Size = 128, Examples/Sec = 11312.07, Accuracy = 0.08, Loss = 2.310
[2019-05-04 12:58] Train Step 7040/10000, Batch Size = 128, Examples/Sec = 10035.91, Accuracy = 0.09, Loss = 2.312
[2019-05-04 12:58] Train Step 7050/10000, Batch Size = 128, Examples/Sec = 9716.07, Accuracy = 0.09, Loss = 2.335
[2019-05-04 12:58] Train Step 7060/10000, Batch Size = 128, Examples/Sec = 10796.37, Accuracy = 0.12, Loss = 2.292
[2019-05-04 12:58] Train Step 7070/10000, Batch Size = 128, Examples/Sec = 10496.63, Accuracy = 0.10, Loss = 2.301
[2019-05-04 12:58] Train Step 7080/10000, Batch Size = 128, Examples/Sec = 11841.00, Accuracy = 0.12, Loss = 2.303
[2019-05-04 12:58] Train Step 7090/10000, Batch Size = 128, Examples/Sec = 9563.92, Accuracy = 0.08, Loss = 2.331
[2019-05-04 12:58] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 11397.81, Accuracy = 0.11, Loss = 2.322
[2019-05-04 12:58] Train Step 7110/10000, Batch Size = 128, Examples/Sec = 11036.51, Accuracy = 0.12, Loss = 2.293
[2019-05-04 12:58] Train Step 7120/10000, Batch Size = 128, Examples/Sec = 11341.70, Accuracy = 0.10, Loss = 2.323
[2019-05-04 12:58] Train Step 7130/10000, Batch Size = 128, Examples/Sec = 11989.61, Accuracy = 0.11, Loss = 2.299
[2019-05-04 12:58] Train Step 7140/10000, Batch Size = 128, Examples/Sec = 11377.76, Accuracy = 0.07, Loss = 2.335
[2019-05-04 12:58] Train Step 7150/10000, Batch Size = 128, Examples/Sec = 10643.96, Accuracy = 0.12, Loss = 2.314
[2019-05-04 12:58] Train Step 7160/10000, Batch Size = 128, Examples/Sec = 11106.60, Accuracy = 0.11, Loss = 2.325
[2019-05-04 12:58] Train Step 7170/10000, Batch Size = 128, Examples/Sec = 9645.37, Accuracy = 0.09, Loss = 2.286
[2019-05-04 12:58] Train Step 7180/10000, Batch Size = 128, Examples/Sec = 10911.12, Accuracy = 0.13, Loss = 2.307
[2019-05-04 12:58] Train Step 7190/10000, Batch Size = 128, Examples/Sec = 9651.96, Accuracy = 0.16, Loss = 2.307
[2019-05-04 12:58] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 9722.40, Accuracy = 0.10, Loss = 2.294
[2019-05-04 12:58] Train Step 7210/10000, Batch Size = 128, Examples/Sec = 11179.45, Accuracy = 0.12, Loss = 2.311
[2019-05-04 12:58] Train Step 7220/10000, Batch Size = 128, Examples/Sec = 12152.17, Accuracy = 0.12, Loss = 2.299
[2019-05-04 12:58] Train Step 7230/10000, Batch Size = 128, Examples/Sec = 11255.63, Accuracy = 0.11, Loss = 2.299
[2019-05-04 12:58] Train Step 7240/10000, Batch Size = 128, Examples/Sec = 11095.58, Accuracy = 0.12, Loss = 2.304
[2019-05-04 12:58] Train Step 7250/10000, Batch Size = 128, Examples/Sec = 9808.19, Accuracy = 0.12, Loss = 2.301
[2019-05-04 12:58] Train Step 7260/10000, Batch Size = 128, Examples/Sec = 11659.70, Accuracy = 0.12, Loss = 2.315
[2019-05-04 12:58] Train Step 7270/10000, Batch Size = 128, Examples/Sec = 11389.83, Accuracy = 0.07, Loss = 2.327
[2019-05-04 12:58] Train Step 7280/10000, Batch Size = 128, Examples/Sec = 9663.25, Accuracy = 0.12, Loss = 2.311
[2019-05-04 12:58] Train Step 7290/10000, Batch Size = 128, Examples/Sec = 10439.88, Accuracy = 0.12, Loss = 2.322
[2019-05-04 12:58] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 9882.03, Accuracy = 0.11, Loss = 2.328
[2019-05-04 12:58] Train Step 7310/10000, Batch Size = 128, Examples/Sec = 11168.52, Accuracy = 0.09, Loss = 2.292
[2019-05-04 12:58] Train Step 7320/10000, Batch Size = 128, Examples/Sec = 9987.18, Accuracy = 0.08, Loss = 2.307
[2019-05-04 12:58] Train Step 7330/10000, Batch Size = 128, Examples/Sec = 12025.87, Accuracy = 0.11, Loss = 2.342
[2019-05-04 12:58] Train Step 7340/10000, Batch Size = 128, Examples/Sec = 11292.09, Accuracy = 0.12, Loss = 2.308
[2019-05-04 12:58] Train Step 7350/10000, Batch Size = 128, Examples/Sec = 10070.17, Accuracy = 0.10, Loss = 2.311
[2019-05-04 12:58] Train Step 7360/10000, Batch Size = 128, Examples/Sec = 11357.78, Accuracy = 0.12, Loss = 2.279
[2019-05-04 12:58] Train Step 7370/10000, Batch Size = 128, Examples/Sec = 11367.88, Accuracy = 0.09, Loss = 2.320
[2019-05-04 12:58] Train Step 7380/10000, Batch Size = 128, Examples/Sec = 11367.16, Accuracy = 0.12, Loss = 2.285
[2019-05-04 12:58] Train Step 7390/10000, Batch Size = 128, Examples/Sec = 11908.76, Accuracy = 0.18, Loss = 2.307
[2019-05-04 12:58] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 11977.31, Accuracy = 0.10, Loss = 2.275
[2019-05-04 12:58] Train Step 7410/10000, Batch Size = 128, Examples/Sec = 9927.35, Accuracy = 0.14, Loss = 2.303
[2019-05-04 12:58] Train Step 7420/10000, Batch Size = 128, Examples/Sec = 11770.65, Accuracy = 0.09, Loss = 2.336
[2019-05-04 12:58] Train Step 7430/10000, Batch Size = 128, Examples/Sec = 9784.42, Accuracy = 0.13, Loss = 2.270
[2019-05-04 12:58] Train Step 7440/10000, Batch Size = 128, Examples/Sec = 11516.39, Accuracy = 0.10, Loss = 2.302
[2019-05-04 12:58] Train Step 7450/10000, Batch Size = 128, Examples/Sec = 11167.13, Accuracy = 0.16, Loss = 2.295
[2019-05-04 12:58] Train Step 7460/10000, Batch Size = 128, Examples/Sec = 11501.58, Accuracy = 0.11, Loss = 2.305
[2019-05-04 12:58] Train Step 7470/10000, Batch Size = 128, Examples/Sec = 10158.77, Accuracy = 0.13, Loss = 2.302
[2019-05-04 12:58] Train Step 7480/10000, Batch Size = 128, Examples/Sec = 11292.09, Accuracy = 0.09, Loss = 2.306
[2019-05-04 12:58] Train Step 7490/10000, Batch Size = 128, Examples/Sec = 11125.01, Accuracy = 0.13, Loss = 2.308
[2019-05-04 12:58] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 10774.27, Accuracy = 0.09, Loss = 2.333
[2019-05-04 12:58] Train Step 7510/10000, Batch Size = 128, Examples/Sec = 9689.41, Accuracy = 0.09, Loss = 2.325
[2019-05-04 12:58] Train Step 7520/10000, Batch Size = 128, Examples/Sec = 11399.74, Accuracy = 0.14, Loss = 2.293
[2019-05-04 12:58] Train Step 7530/10000, Batch Size = 128, Examples/Sec = 10279.17, Accuracy = 0.15, Loss = 2.268
[2019-05-04 12:58] Train Step 7540/10000, Batch Size = 128, Examples/Sec = 11621.34, Accuracy = 0.07, Loss = 2.322
[2019-05-04 12:58] Train Step 7550/10000, Batch Size = 128, Examples/Sec = 10606.32, Accuracy = 0.13, Loss = 2.297
[2019-05-04 12:58] Train Step 7560/10000, Batch Size = 128, Examples/Sec = 11098.80, Accuracy = 0.17, Loss = 2.268
[2019-05-04 12:58] Train Step 7570/10000, Batch Size = 128, Examples/Sec = 9739.86, Accuracy = 0.15, Loss = 2.298
[2019-05-04 12:58] Train Step 7580/10000, Batch Size = 128, Examples/Sec = 11207.46, Accuracy = 0.09, Loss = 2.300
[2019-05-04 12:58] Train Step 7590/10000, Batch Size = 128, Examples/Sec = 9816.08, Accuracy = 0.10, Loss = 2.294
[2019-05-04 12:58] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 9669.17, Accuracy = 0.05, Loss = 2.316
[2019-05-04 12:58] Train Step 7610/10000, Batch Size = 128, Examples/Sec = 11564.51, Accuracy = 0.09, Loss = 2.326
[2019-05-04 12:58] Train Step 7620/10000, Batch Size = 128, Examples/Sec = 11518.12, Accuracy = 0.13, Loss = 2.289
[2019-05-04 12:58] Train Step 7630/10000, Batch Size = 128, Examples/Sec = 11206.29, Accuracy = 0.15, Loss = 2.306
[2019-05-04 12:58] Train Step 7640/10000, Batch Size = 128, Examples/Sec = 9651.61, Accuracy = 0.12, Loss = 2.304
[2019-05-04 12:58] Train Step 7650/10000, Batch Size = 128, Examples/Sec = 11579.23, Accuracy = 0.11, Loss = 2.313
[2019-05-04 12:58] Train Step 7660/10000, Batch Size = 128, Examples/Sec = 10408.71, Accuracy = 0.10, Loss = 2.306
[2019-05-04 12:58] Train Step 7670/10000, Batch Size = 128, Examples/Sec = 11655.90, Accuracy = 0.15, Loss = 2.278
[2019-05-04 12:58] Train Step 7680/10000, Batch Size = 128, Examples/Sec = 10674.44, Accuracy = 0.09, Loss = 2.319
[2019-05-04 12:58] Train Step 7690/10000, Batch Size = 128, Examples/Sec = 12256.21, Accuracy = 0.13, Loss = 2.303
[2019-05-04 12:58] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 11792.88, Accuracy = 0.11, Loss = 2.289
[2019-05-04 12:58] Train Step 7710/10000, Batch Size = 128, Examples/Sec = 11340.51, Accuracy = 0.08, Loss = 2.313
[2019-05-04 12:58] Train Step 7720/10000, Batch Size = 128, Examples/Sec = 9609.46, Accuracy = 0.10, Loss = 2.297
[2019-05-04 12:58] Train Step 7730/10000, Batch Size = 128, Examples/Sec = 10242.31, Accuracy = 0.12, Loss = 2.287
[2019-05-04 12:58] Train Step 7740/10000, Batch Size = 128, Examples/Sec = 9960.31, Accuracy = 0.09, Loss = 2.326
[2019-05-04 12:58] Train Step 7750/10000, Batch Size = 128, Examples/Sec = 11645.03, Accuracy = 0.15, Loss = 2.279
[2019-05-04 12:58] Train Step 7760/10000, Batch Size = 128, Examples/Sec = 11916.96, Accuracy = 0.15, Loss = 2.278
[2019-05-04 12:58] Train Step 7770/10000, Batch Size = 128, Examples/Sec = 9987.55, Accuracy = 0.06, Loss = 2.295
[2019-05-04 12:58] Train Step 7780/10000, Batch Size = 128, Examples/Sec = 11587.73, Accuracy = 0.09, Loss = 2.300
[2019-05-04 12:58] Train Step 7790/10000, Batch Size = 128, Examples/Sec = 11379.21, Accuracy = 0.12, Loss = 2.287
[2019-05-04 12:58] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 11164.81, Accuracy = 0.10, Loss = 2.306
[2019-05-04 12:58] Train Step 7810/10000, Batch Size = 128, Examples/Sec = 11429.11, Accuracy = 0.19, Loss = 2.286
[2019-05-04 12:58] Train Step 7820/10000, Batch Size = 128, Examples/Sec = 9738.09, Accuracy = 0.09, Loss = 2.331
[2019-05-04 12:58] Train Step 7830/10000, Batch Size = 128, Examples/Sec = 11365.47, Accuracy = 0.09, Loss = 2.306
[2019-05-04 12:58] Train Step 7840/10000, Batch Size = 128, Examples/Sec = 10691.87, Accuracy = 0.16, Loss = 2.302
[2019-05-04 12:58] Train Step 7850/10000, Batch Size = 128, Examples/Sec = 11397.32, Accuracy = 0.10, Loss = 2.299
[2019-05-04 12:58] Train Step 7860/10000, Batch Size = 128, Examples/Sec = 10825.10, Accuracy = 0.08, Loss = 2.331
