/var/spool/slurm-llnl/slurmd/job2259371/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 196.19, Accuracy = 0.12, Loss = 16.725
[2019-05-04 12:55] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 12796.96, Accuracy = 0.12, Loss = 6.241
[2019-05-04 12:55] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 13088.67, Accuracy = 0.11, Loss = 6.446
[2019-05-04 12:55] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 12941.64, Accuracy = 0.14, Loss = 5.630
[2019-05-04 12:55] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 13504.83, Accuracy = 0.07, Loss = 6.365
[2019-05-04 12:55] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 12855.80, Accuracy = 0.12, Loss = 6.315
[2019-05-04 12:55] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 13069.23, Accuracy = 0.09, Loss = 6.159
[2019-05-04 12:55] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 12905.24, Accuracy = 0.15, Loss = 5.751
[2019-05-04 12:55] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 13338.74, Accuracy = 0.14, Loss = 5.670
[2019-05-04 12:55] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 12847.49, Accuracy = 0.15, Loss = 5.326
[2019-05-04 12:55] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 13165.05, Accuracy = 0.14, Loss = 5.632
[2019-05-04 12:55] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 12743.80, Accuracy = 0.18, Loss = 5.591
[2019-05-04 12:55] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 13219.19, Accuracy = 0.14, Loss = 5.510
[2019-05-04 12:55] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 12773.52, Accuracy = 0.10, Loss = 6.126
[2019-05-04 12:55] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 13278.04, Accuracy = 0.11, Loss = 6.511
[2019-05-04 12:55] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 12779.90, Accuracy = 0.15, Loss = 5.374
[2019-05-04 12:55] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 12801.84, Accuracy = 0.11, Loss = 6.208
[2019-05-04 12:55] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 13047.63, Accuracy = 0.12, Loss = 5.750
[2019-05-04 12:55] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 12789.34, Accuracy = 0.09, Loss = 5.720
[2019-05-04 12:55] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 12901.21, Accuracy = 0.09, Loss = 5.512
[2019-05-04 12:55] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 12860.42, Accuracy = 0.13, Loss = 5.403
[2019-05-04 12:55] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 12823.25, Accuracy = 0.12, Loss = 5.315
[2019-05-04 12:55] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 12817.12, Accuracy = 0.12, Loss = 5.670
[2019-05-04 12:55] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 12841.65, Accuracy = 0.17, Loss = 4.359
[2019-05-04 12:55] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 13190.93, Accuracy = 0.07, Loss = 5.201
[2019-05-04 12:55] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 12729.30, Accuracy = 0.07, Loss = 5.951
[2019-05-04 12:55] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 12807.95, Accuracy = 0.09, Loss = 5.588
[2019-05-04 12:55] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 13021.05, Accuracy = 0.10, Loss = 5.717
[2019-05-04 12:55] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 12851.49, Accuracy = 0.11, Loss = 5.701
[2019-05-04 12:55] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 12845.95, Accuracy = 0.20, Loss = 5.158
[2019-05-04 12:55] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 12783.86, Accuracy = 0.14, Loss = 5.497
[2019-05-04 12:55] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 13219.19, Accuracy = 0.15, Loss = 5.360
[2019-05-04 12:55] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 12870.90, Accuracy = 0.10, Loss = 6.138
[2019-05-04 12:55] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 13084.84, Accuracy = 0.17, Loss = 5.026
[2019-05-04 12:55] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 12829.68, Accuracy = 0.13, Loss = 5.234
[2019-05-04 12:55] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 13002.76, Accuracy = 0.08, Loss = 5.667
[2019-05-04 12:55] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 12932.29, Accuracy = 0.12, Loss = 5.439
[2019-05-04 12:55] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 13491.93, Accuracy = 0.15, Loss = 4.992
[2019-05-04 12:55] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 12864.11, Accuracy = 0.12, Loss = 5.085
[2019-05-04 12:55] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 13334.10, Accuracy = 0.11, Loss = 5.031
[2019-05-04 12:55] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 12862.26, Accuracy = 0.11, Loss = 5.269
[2019-05-04 12:55] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 13414.06, Accuracy = 0.16, Loss = 4.772
[2019-05-04 12:55] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 12813.15, Accuracy = 0.09, Loss = 5.253
[2019-05-04 12:55] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 13532.74, Accuracy = 0.16, Loss = 4.636
[2019-05-04 12:55] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 12842.27, Accuracy = 0.13, Loss = 5.226
[2019-05-04 12:55] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 13372.30, Accuracy = 0.12, Loss = 5.052
[2019-05-04 12:55] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 12818.66, Accuracy = 0.11, Loss = 4.721
[2019-05-04 12:55] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 13269.51, Accuracy = 0.12, Loss = 5.118
[2019-05-04 12:55] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 12874.29, Accuracy = 0.19, Loss = 4.449
[2019-05-04 12:55] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 13028.63, Accuracy = 0.20, Loss = 4.573
[2019-05-04 12:55] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 12814.07, Accuracy = 0.12, Loss = 4.974
[2019-05-04 12:55] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 13219.51, Accuracy = 0.15, Loss = 4.664
[2019-05-04 12:55] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 12812.54, Accuracy = 0.15, Loss = 4.414
[2019-05-04 12:55] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 12810.70, Accuracy = 0.09, Loss = 4.912
[2019-05-04 12:55] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 12900.90, Accuracy = 0.07, Loss = 5.117
[2019-05-04 12:55] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 12803.37, Accuracy = 0.13, Loss = 4.841
[2019-05-04 12:55] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 12789.64, Accuracy = 0.17, Loss = 4.406
[2019-05-04 12:55] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 13184.13, Accuracy = 0.11, Loss = 4.967
[2019-05-04 12:55] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 12718.14, Accuracy = 0.12, Loss = 4.443
[2019-05-04 12:55] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 13214.96, Accuracy = 0.11, Loss = 4.710
[2019-05-04 12:55] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 12759.86, Accuracy = 0.09, Loss = 4.624
[2019-05-04 12:55] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 13281.65, Accuracy = 0.11, Loss = 4.715
[2019-05-04 12:55] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 12811.62, Accuracy = 0.16, Loss = 4.616
[2019-05-04 12:55] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 13131.57, Accuracy = 0.07, Loss = 4.862
[2019-05-04 12:55] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 12826.92, Accuracy = 0.12, Loss = 4.498
[2019-05-04 12:55] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 13272.13, Accuracy = 0.12, Loss = 4.609
[2019-05-04 12:55] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 12700.39, Accuracy = 0.13, Loss = 4.571
[2019-05-04 12:55] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 12815.90, Accuracy = 0.13, Loss = 4.603
[2019-05-04 12:55] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 12786.90, Accuracy = 0.12, Loss = 4.541
[2019-05-04 12:55] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 12884.18, Accuracy = 0.16, Loss = 4.404
[2019-05-04 12:55] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 13005.59, Accuracy = 0.13, Loss = 4.477
[2019-05-04 12:55] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 12872.75, Accuracy = 0.12, Loss = 4.630
[2019-05-04 12:55] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 12984.52, Accuracy = 0.14, Loss = 4.368
[2019-05-04 12:55] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 12884.18, Accuracy = 0.17, Loss = 3.899
[2019-05-04 12:55] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 13364.64, Accuracy = 0.11, Loss = 3.930
[2019-05-04 12:55] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 12890.99, Accuracy = 0.12, Loss = 3.904
[2019-05-04 12:55] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 13303.70, Accuracy = 0.14, Loss = 4.419
[2019-05-04 12:55] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 12885.73, Accuracy = 0.09, Loss = 4.041
[2019-05-04 12:55] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 13626.17, Accuracy = 0.10, Loss = 4.316
[2019-05-04 12:55] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 12847.18, Accuracy = 0.16, Loss = 4.159
[2019-05-04 12:55] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 13379.29, Accuracy = 0.11, Loss = 4.179
[2019-05-04 12:55] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 12880.78, Accuracy = 0.13, Loss = 4.175
[2019-05-04 12:55] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 13222.12, Accuracy = 0.14, Loss = 3.859
[2019-05-04 12:55] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 12877.38, Accuracy = 0.12, Loss = 3.963
[2019-05-04 12:55] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 13207.81, Accuracy = 0.12, Loss = 4.187
[2019-05-04 12:55] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 12842.27, Accuracy = 0.17, Loss = 3.623
[2019-05-04 12:55] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 13318.22, Accuracy = 0.09, Loss = 3.965
[2019-05-04 12:55] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 12795.13, Accuracy = 0.12, Loss = 3.961
[2019-05-04 12:55] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 13158.28, Accuracy = 0.09, Loss = 3.829
[2019-05-04 12:55] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 12943.82, Accuracy = 0.09, Loss = 4.141
[2019-05-04 12:55] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 13131.89, Accuracy = 0.16, Loss = 3.884
[2019-05-04 12:55] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 12726.88, Accuracy = 0.14, Loss = 3.955
[2019-05-04 12:55] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 13189.64, Accuracy = 0.13, Loss = 3.753
[2019-05-04 12:55] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 12796.66, Accuracy = 0.09, Loss = 3.886
[2019-05-04 12:55] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 12469.13, Accuracy = 0.12, Loss = 3.822
[2019-05-04 12:55] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 13020.73, Accuracy = 0.13, Loss = 4.077
[2019-05-04 12:55] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 12755.31, Accuracy = 0.13, Loss = 3.664
[2019-05-04 12:55] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 13230.26, Accuracy = 0.14, Loss = 3.633
[2019-05-04 12:55] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 12940.70, Accuracy = 0.09, Loss = 3.799
[2019-05-04 12:55] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 13304.69, Accuracy = 0.12, Loss = 3.878
[2019-05-04 12:55] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 12864.73, Accuracy = 0.13, Loss = 3.492
[2019-05-04 12:55] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 13320.87, Accuracy = 0.12, Loss = 3.702
[2019-05-04 12:55] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 12866.58, Accuracy = 0.16, Loss = 3.624
[2019-05-04 12:55] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 13407.03, Accuracy = 0.12, Loss = 3.570
[2019-05-04 12:55] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 12825.09, Accuracy = 0.15, Loss = 4.018
[2019-05-04 12:55] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 13284.94, Accuracy = 0.11, Loss = 3.568
[2019-05-04 12:55] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 12822.64, Accuracy = 0.12, Loss = 3.584
[2019-05-04 12:55] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 13246.91, Accuracy = 0.13, Loss = 3.366
[2019-05-04 12:55] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 12854.87, Accuracy = 0.12, Loss = 3.739
[2019-05-04 12:55] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 13306.01, Accuracy = 0.19, Loss = 3.452
[2019-05-04 12:55] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 12944.76, Accuracy = 0.12, Loss = 3.554
[2019-05-04 12:55] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 13250.51, Accuracy = 0.17, Loss = 3.406
[2019-05-04 12:55] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 12848.41, Accuracy = 0.10, Loss = 3.555
[2019-05-04 12:55] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 13262.29, Accuracy = 0.06, Loss = 3.978
[2019-05-04 12:55] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 14003.62, Accuracy = 0.13, Loss = 3.217
[2019-05-04 12:55] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 12833.98, Accuracy = 0.16, Loss = 3.576
[2019-05-04 12:55] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 13266.55, Accuracy = 0.16, Loss = 3.063
[2019-05-04 12:55] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 12828.15, Accuracy = 0.16, Loss = 3.301
[2019-05-04 12:55] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 13152.48, Accuracy = 0.08, Loss = 3.768
[2019-05-04 12:55] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 12852.41, Accuracy = 0.12, Loss = 3.460
[2019-05-04 12:55] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 13364.64, Accuracy = 0.12, Loss = 3.628
[2019-05-04 12:55] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 12905.55, Accuracy = 0.14, Loss = 3.435
[2019-05-04 12:55] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 13287.90, Accuracy = 0.16, Loss = 3.130
[2019-05-04 12:55] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 12845.65, Accuracy = 0.13, Loss = 3.230
[2019-05-04 12:55] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 13567.28, Accuracy = 0.20, Loss = 2.991
[2019-05-04 12:55] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 12853.03, Accuracy = 0.12, Loss = 3.128
[2019-05-04 12:55] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 13438.91, Accuracy = 0.12, Loss = 3.177
[2019-05-04 12:55] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 12871.52, Accuracy = 0.17, Loss = 3.143
[2019-05-04 12:55] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 13191.58, Accuracy = 0.10, Loss = 3.074
[2019-05-04 12:55] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 12837.66, Accuracy = 0.16, Loss = 3.135
[2019-05-04 12:55] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 13513.33, Accuracy = 0.09, Loss = 3.191
[2019-05-04 12:55] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 12871.21, Accuracy = 0.12, Loss = 3.087
[2019-05-04 12:55] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 13112.00, Accuracy = 0.12, Loss = 3.202
[2019-05-04 12:55] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 12853.33, Accuracy = 0.12, Loss = 2.939
[2019-05-04 12:55] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 13191.90, Accuracy = 0.15, Loss = 3.150
[2019-05-04 12:55] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 12865.35, Accuracy = 0.12, Loss = 3.418
[2019-05-04 12:55] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 13491.59, Accuracy = 0.13, Loss = 3.126
[2019-05-04 12:55] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 12720.85, Accuracy = 0.15, Loss = 3.003
[2019-05-04 12:55] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 13369.96, Accuracy = 0.12, Loss = 3.159
[2019-05-04 12:55] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 12850.57, Accuracy = 0.09, Loss = 3.119
[2019-05-04 12:55] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 13291.19, Accuracy = 0.08, Loss = 3.259
[2019-05-04 12:55] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 12826.92, Accuracy = 0.13, Loss = 3.071
[2019-05-04 12:55] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 12820.80, Accuracy = 0.13, Loss = 3.110
[2019-05-04 12:55] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 12879.54, Accuracy = 0.11, Loss = 3.102
[2019-05-04 12:55] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 12960.70, Accuracy = 0.14, Loss = 2.997
[2019-05-04 12:55] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 13009.06, Accuracy = 0.14, Loss = 3.209
[2019-05-04 12:55] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 12865.35, Accuracy = 0.12, Loss = 3.163
[2019-05-04 12:55] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 13088.67, Accuracy = 0.12, Loss = 2.854
[2019-05-04 12:55] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 12875.84, Accuracy = 0.16, Loss = 2.752
[2019-05-04 12:55] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 13260.00, Accuracy = 0.11, Loss = 3.222
[2019-05-04 12:55] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 12901.52, Accuracy = 0.14, Loss = 3.138
[2019-05-04 12:55] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 13492.27, Accuracy = 0.16, Loss = 2.848
[2019-05-04 12:55] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 12869.97, Accuracy = 0.09, Loss = 2.864
[2019-05-04 12:55] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 13272.46, Accuracy = 0.20, Loss = 2.796
[2019-05-04 12:55] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 13188.34, Accuracy = 0.12, Loss = 2.912
[2019-05-04 12:55] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 12788.73, Accuracy = 0.12, Loss = 2.879
[2019-05-04 12:55] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 14291.02, Accuracy = 0.08, Loss = 2.826
[2019-05-04 12:55] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 12612.67, Accuracy = 0.10, Loss = 2.785
[2019-05-04 12:55] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 12763.80, Accuracy = 0.09, Loss = 2.854
[2019-05-04 12:55] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 12765.32, Accuracy = 0.15, Loss = 2.836
[2019-05-04 12:55] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 12913.00, Accuracy = 0.15, Loss = 2.829
[2019-05-04 12:55] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 12911.14, Accuracy = 0.12, Loss = 2.775
[2019-05-04 12:55] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 13208.13, Accuracy = 0.14, Loss = 2.904
[2019-05-04 12:55] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 12932.60, Accuracy = 0.11, Loss = 2.865
[2019-05-04 12:55] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 13501.09, Accuracy = 0.15, Loss = 2.584
[2019-05-04 12:55] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 12861.65, Accuracy = 0.15, Loss = 2.823
[2019-05-04 12:55] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 13460.81, Accuracy = 0.10, Loss = 2.828
[2019-05-04 12:55] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 12873.98, Accuracy = 0.11, Loss = 2.729
[2019-05-04 12:55] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 13398.33, Accuracy = 0.12, Loss = 2.852
[2019-05-04 12:55] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 12855.18, Accuracy = 0.16, Loss = 2.531
[2019-05-04 12:55] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 13342.05, Accuracy = 0.17, Loss = 2.572
[2019-05-04 12:55] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 12849.03, Accuracy = 0.18, Loss = 2.831
[2019-05-04 12:55] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 13110.40, Accuracy = 0.09, Loss = 2.699
[2019-05-04 12:55] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 12808.87, Accuracy = 0.14, Loss = 2.659
[2019-05-04 12:55] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 13405.02, Accuracy = 0.11, Loss = 2.800
[2019-05-04 12:55] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 12784.47, Accuracy = 0.15, Loss = 2.618
[2019-05-04 12:55] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 13106.24, Accuracy = 0.12, Loss = 2.728
[2019-05-04 12:55] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 12808.56, Accuracy = 0.12, Loss = 2.716
[2019-05-04 12:55] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 13188.99, Accuracy = 0.10, Loss = 2.734
[2019-05-04 12:55] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 12844.42, Accuracy = 0.12, Loss = 2.753
[2019-05-04 12:55] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 13150.54, Accuracy = 0.16, Loss = 2.675
[2019-05-04 12:55] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 12867.20, Accuracy = 0.16, Loss = 2.465
